date,return,return_lag1,return_lag2,dist_to_ma5,macd_hist,bb_pb,bb_bandwidth,rsi,label,rolling_volatility
2024-06-18,0.0033739366902272305,-0.004950591918598923,0.012894238365031008,0.0033265839056488833,2.9653574544336188,0.5837726905290528,0.033342458644796166,50.854629739688576,0,
2024-06-19,0.0004899696218834126,0.0033739366902272305,-0.004950591918598923,0.0029836335211084197,3.8820204277275536,0.6042471774071552,0.03297050706324506,51.483612231744324,1,
2024-06-20,0.013323445458107264,0.0004899696218834126,0.0033739366902272305,0.011282993679847975,7.440289193342256,0.9402758726278877,0.03539281137026233,59.5238633537564,0,
2024-06-21,-0.016462257767860367,0.013323445458107264,0.0004899696218834126,-0.004478087560308985,5.60824712610369,0.4579518336258306,0.034680493181658556,50.20968515929815,1,
2024-06-24,0.016810804739709084,-0.016462257767860367,0.013323445458107264,0.00878167981801492,8.105853472279954,0.8906909304029229,0.037266566230164465,56.45370352976536,0,
2024-06-25,-0.003363460885269509,0.016810804739709084,-0.016462257767860367,0.0032958656567796396,8.569733355219267,0.8018194698253648,0.037064064733153365,50.49607401546049,0,
2024-06-26,-0.016150885680323857,-0.003363460885269509,0.016810804739709084,-0.011666389253361054,4.77243090641417,0.36732434059250524,0.037342873963637724,42.38883912405422,1,
2024-06-27,0.012352145995268682,-0.016150885680323857,-0.003363460885269509,0.002011459969827989,5.011459817577951,0.6813765308484686,0.03782831444543612,59.969370059232865,0,
2024-06-28,-0.0006481836947026531,0.012352145995268682,-0.016150885680323857,-0.0003617512097794373,4.808692715560864,0.6462038289025255,0.03711297559451988,56.0193439660015,1,
2024-07-01,0.008175752227662869,-0.0006481836947026531,0.012352145995268682,0.0077869258450027345,6.351705777660696,0.8288144913295381,0.03881542493536201,59.392144709960284,0,
2024-07-02,-0.0036667863158185154,0.008175752227662869,-0.0006481836947026531,0.0041290278056824725,6.171752546714149,0.7114588659676864,0.039071466875429436,55.79162695553127,1,
2024-07-03,0.011534134053131195,-0.0036667863158185154,0.008175752227662869,0.010131647769570984,8.410833939534749,0.952417806816335,0.04252416022910819,63.2833741545514,0,
2024-07-04,-0.003939682852790671,0.011534134053131195,-0.0036667863158185154,0.0038739462617660703,8.455783857851186,0.8530468649490273,0.04291918571725524,57.044482566989636,1,
2024-07-05,0.015037159690400204,-0.003939682852790671,0.011534134053131195,0.013484454428860593,11.510475571112316,1.102234832200993,0.04611895887104841,64.49437703790788,0,
2024-07-08,-0.013646476060406587,0.015037159690400204,-0.003939682852790671,-0.0013481910535423358,9.562479212884199,0.7700776879926013,0.0458477611297956,56.983114599942745,0,
2024-07-09,0.004296738709385073,-0.013646476060406587,0.015037159690400204,0.0003524593618187133,8.771183065178024,0.830565336141396,0.045674976810607934,58.17083109706403,0,
2024-07-10,0.0016577260703412033,0.004296738709385073,-0.013646476060406587,0.0013733889616940331,8.115000732231547,0.8294629748261011,0.046524824158062854,54.40500953371467,1,
2024-07-11,0.01795901869911809,0.0016577260703412033,0.004296738709385073,0.014266114685107745,11.369322084719052,1.1016660217017633,0.05113622867166817,67.75076442790856,0,
2024-07-12,-0.001765291366974009,0.01795901869911809,0.0016577260703412033,0.010796755105666689,12.261591700004331,0.9798664926022291,0.05607766375230109,62.01554129060283,0,
2024-07-15,0.0035771396320734006,-0.001765291366974009,0.01795901869911809,0.00924770753287052,12.867985484902931,0.9712640364607589,0.05964221458552448,65.0501792977305,1,
2024-07-16,0.02102480879233881,0.0035771396320734006,-0.001765291366974009,0.02179207773259928,17.394992612493702,1.1422432783327539,0.07201568300562738,80.04957198264982,0,
2024-07-17,0.00040653924939726416,0.02102480879233881,0.0035771396320734006,0.013917029474202591,19.190996920011415,1.0371496942971221,0.08048010838245546,77.90402114788269,0,
2024-07-18,-0.006937198168957104,0.00040653924939726416,0.02102480879233881,0.0036640829776477535,17.349839127215418,0.8918311269887772,0.08584227526788286,73.40198778589398,0,
2024-07-19,-0.016878049295625974,-0.006937198168957104,0.00040653924939726416,-0.0134316131712362,10.894703471218861,0.6689557113748381,0.08252315177665133,61.29481763287698,0,
2024-07-22,0.001417895016689874,-0.016878049295625974,-0.006937198168957104,-0.01176832865246702,6.277994035704751,0.6686077558966872,0.08239162155728183,63.58784985701741,0,
2024-07-23,0.004277159965782706,0.001417895016689874,-0.016878049295625974,-0.003972344651430482,3.7222157309339323,0.6998915365853203,0.08179339603415191,61.354077048083354,0,
2024-07-24,-0.004590046621415933,0.004277159965782706,0.001417895016689874,-0.0039692993823218226,0.4687661925062301,0.6241022846424217,0.07461399209120503,60.94480712166172,0,
2024-07-25,-0.014587418552685638,-0.004590046621415933,0.004277159965782706,-0.01246870860072613,-5.425866288517952,0.407358854808891,0.07041000859364452,47.99980995819079,1,
2024-07-26,0.009892500047638642,-0.014587418552685638,-0.004590046621415933,-0.001948307700254448,-6.865029586321036,0.526352085514827,0.06502413803795744,58.58357497419768,0,
2024-07-29,-0.0028168406638579002,0.009892500047638642,-0.014587418552685638,-0.003165077122145754,-8.406529497636981,0.46501060618101125,0.06157946914126788,55.44741754822652,1,0.1680558679131645
2024-07-30,0.014513242759597533,-0.0028168406638579002,0.009892500047638642,0.010865864668782699,-5.818938904697134,0.6818468262193599,0.05695065234956052,60.169566958921195,1,0.17227632825677874
2024-07-31,0.017710834063846326,0.014513242759597533,-0.0028168406638579002,0.023713891648007968,0.04989213026518513,0.9344241996382908,0.059641926690054234,60.232397964851494,0,0.17833997538306975
2024-08-01,0.0024584112222938437,0.017710834063846326,0.014513242759597533,0.017750488417527244,4.024861320490224,0.9270515659298642,0.060342944282626036,61.93199381761979,0,0.1752489091373884
2024-08-02,-0.0017994583343127202,0.0024584112222938437,0.017710834063846326,0.0098948578869269,5.5562951033119035,0.8520426596634265,0.06283454156930378,59.84142626769399,0,0.16683345641074424
2024-08-05,-0.0036655817312220007,-0.0017994583343127202,0.0024584112222938437,0.00044872714394639246,5.008842255605693,0.77055137225254,0.059472688405468675,49.39263835802923,0,0.16195916227122237
2024-08-06,-0.009942148565006081,-0.0036655817312220007,-0.0017994583343127202,-0.010387055081420127,1.653614478774557,0.5811684232167345,0.0548624260940828,44.73451433216193,0,0.16485272637767748
2024-08-07,0.0015357397677027151,-0.009942148565006081,-0.0036655817312220007,-0.006594535264952239,-0.5037135399282349,0.5895079411358843,0.049899611272572426,48.51617121875155,1,0.15612781260641473
2024-08-08,0.016774542103200174,0.0015357397677027151,-0.009942148565006081,0.00951855065604379,1.8767241199003877,0.8763779589264279,0.052602588259442945,64.54172228798835,0,0.1591486193963445
2024-08-09,0.0026489203761101976,0.016774542103200174,0.0015357397677027151,0.0107346926129539,3.5790963012107753,0.8777408199230845,0.054948140491380255,64.97312898089172,1,0.15891439270961896
2024-08-12,0.019589709752251716,0.0026489203761101976,0.016774542103200174,0.02424975652121275,8.922535917133295,1.0877852697596802,0.06486623950298444,69.48719060210675,0,0.16583931567988783
2024-08-13,-0.0034115692709076884,0.019589709752251716,0.0026489203761101976,0.013281626435798888,10.580669316383542,0.9648111337577521,0.07150313037106638,70.06425105992395,0,0.16575532159989442
2024-08-14,-0.01163750897995397,-0.0034115692709076884,0.019589709752251716,-0.003159179644692922,7.767425058461917,0.7784243961081099,0.0736776130580591,71.44767338206455,0,0.16865738692005183
2024-08-15,-8.53602071407833e-05,-0.01163750897995397,-0.0034115692709076884,-0.004596381090204993,5.165299517694834,0.7555561648189181,0.07582951967640628,68.87645077657436,1,0.1678514350149812
2024-08-16,0.020203640276901025,-8.53602071407833e-05,-0.01163750897995397,0.010607983304393498,7.825353430232816,0.9535862907495823,0.0814996720484971,75.43509034890496,0,0.171929933375583
2024-08-19,-0.004328378645651054,0.020203640276901025,-8.53602071407833e-05,0.006141386147341166,7.552832428218082,0.854683760888408,0.08402982754902458,69.56100419164378,1,0.16646699382276176
2024-08-20,0.006473678715043452,-0.004328378645651054,0.020203640276901025,0.010552257300383339,8.15091438715202,0.8824693905497905,0.08801873406449816,66.45806948272869,0,0.16678097329180872
2024-08-21,-0.0026568220865414993,0.006473678715043452,-0.004328378645651054,0.00398477207786363,6.952412904075999,0.8165068081523973,0.08860762088676283,63.94997523526503,0,0.16747270785089327
2024-08-22,-0.01045009754946613,-0.0026568220865414993,0.006473678715043452,-0.008263117934917186,2.716265095425811,0.6781882587569559,0.0802538710257417,58.94316366126457,1,0.16492400422490675
2024-08-23,0.01015280484052905,-0.01045009754946613,-0.0026568220865414993,0.001996363312691596,1.9478834291579972,0.784861584329976,0.07561929977648016,64.23041256011558,0,0.16644294365803872
2024-08-26,0.0006091370558376497,0.01015280484052905,-0.01045009754946613,0.001805200930247608,1.0148535214094636,0.781561166277197,0.06731446168363041,70.10952058473251,0,0.16641501319727994
2024-08-27,0.0030057832792207417,0.0006091370558376497,0.01015280484052905,0.004706117902456564,0.628300121807932,0.8043945474623485,0.06362036592733156,70.52660664532917,0,0.15627146673717643
2024-08-28,-0.007624707593096081,0.0030057832792207417,0.0006091370558376497,-0.0020675291119798267,-2.077242524951437,0.6634037162228736,0.06261676387027439,60.570929942657656,0,0.15837327468151485
2024-08-29,0.0035829871817740777,-0.007624707593096081,0.0030057832792207417,-0.0004116979061278281,-3.268340316024755,0.6998592916136175,0.06218355349683781,60.949653077853775,0,0.1567209910319065
2024-08-30,-0.006277043086111211,0.0035829871817740777,-0.007624707593096081,-0.005345065536145888,-5.915173890974849,0.581420239844885,0.060086987420195546,48.38554896979959,0,0.14882187206809408
2024-09-02,-0.004412997260721974,-0.006277043086111211,0.0035829871817740777,-0.0074018705684056885,-8.8467595900306,0.4880398250676284,0.05628318952236233,47.86141046401254,0,0.14987342525094607
2024-09-03,-0.002073831480659205,-0.004412997260721974,-0.006277043086111211,-0.006109930695154642,-11.196495952244,0.40961344230771624,0.04703603515360122,53.448275862069025,0,0.1499828440675336
2024-09-04,0.0006609929296903516,-0.002073831480659205,-0.004412997260721974,-0.0037497721048093124,-12.353186160805635,0.3580490630346094,0.03560783142375309,53.87330484859745,1,0.1489616735445171
2024-09-05,0.007759608909542415,0.0006609929296903516,-0.002073831480659205,0.004871545285534351,-10.910663256634038,0.5519275298926849,0.031224407321335836,45.839240920492976,0,0.14194673006722194
2024-09-06,-0.008018669421171465,0.007759608909542415,0.0006609929296903516,-0.001956871837981544,-11.82283837533977,0.25105116236198444,0.02778438391621055,43.56343283582085,0,0.1430146017299469
2024-09-09,0.001943739538901701,-0.008018669421171465,0.007759608909542415,-5.79904115677321e-05,-11.647239340623052,0.33493970263616357,0.02806206357063079,39.851977317917296,1,0.14239661344379684
2024-09-10,0.005029548598013411,0.001943739538901701,-0.008018669421171465,0.0035045807057947354,-10.004138644975406,0.5110317768074206,0.028048291898164688,45.542967079948696,0,0.13759622163707427
2024-09-11,-0.002377079944951843,0.005029548598013411,0.001943739538901701,0.0002682906099311655,-9.349537597416344,0.39831711980045553,0.025513710156547253,51.378617363344084,1,0.12902874066486397
2024-09-12,0.019200155607766112,-0.002377079944951843,0.005029548598013411,0.016277155175273617,-3.9457711703032388,1.0705913148767814,0.026367217520373867,57.437900218140925,1,0.13960146737103313
2024-09-13,0.008005464206434443,0.019200155607766112,-0.002377079944951843,0.017931515769955553,1.4073049382312242,1.1682875037103393,0.033299096678053516,61.43767931144404,0,0.14057009840299858
2024-09-16,0.002052733324032996,0.008005464206434443,0.019200155607766112,0.013573274161189142,4.93613513669575,1.081384855270133,0.039740769738643475,60.98874520300561,0,0.13965669805733436
2024-09-17,-0.004194013524264073,0.002052733324032996,0.008005464206434443,0.004817468516122414,5.522864241209135,0.9219909679461473,0.0429436268994215,63.71752973282578,0,0.13638943143470458
2024-09-18,-0.0032679820148644456,-0.004194013524264073,0.002052733324032996,-0.0027282069420652144,4.463427113286684,0.8149141520058815,0.04489868449141438,59.173877771768566,1,0.13725651331939762
2024-09-19,0.011163599202492769,-0.0032679820148644456,-0.004194013524264073,0.00565527109529218,6.097295769772153,0.9803919692438529,0.0493025154792406,69.57141499572367,1,0.1328643126600042
2024-09-20,0.013195409473843345,0.011163599202492769,-0.0032679820148644456,0.015075696135431915,9.874942923905763,1.093605235261023,0.0593323611429981,77.59674713526118,0,0.13696548767480585
2024-09-23,0.004417790469112282,0.013195409473843345,0.011163599202492769,0.015229116306976431,12.529349643588077,1.0454541631417478,0.06895970293684779,80.44956867949568,1,0.12677160752001915
2024-09-24,0.01292733092360665,0.004417790469112282,0.013195409473843345,0.02048893697454668,16.548196651200612,1.085721912075766,0.0824366011210829,82.84653825627093,0,0.13001263610474495
2024-09-25,-0.0034170699706354,0.01292733092360665,0.004417790469112282,0.009338825194676437,16.87701380435096,0.9616656125612943,0.09048750468972604,78.56656151419554,0,0.1245327244943617
2024-09-26,0.0021460055362121366,-0.0034170699706354,0.01292733092360665,0.005673296885760237,16.31275285310435,0.9213351525706586,0.09768977911176169,85.68676246287225,0,0.12431763917761865
2024-09-27,-0.005572478309200601,0.0021460055362121366,-0.0034170699706354,-0.0019931257204980346,13.135132973804026,0.8237623064127504,0.10044100078032729,80.31132002774122,0,0.11437555033513847
2024-09-30,-0.010295234915242646,-0.005572478309200601,0.0021460055362121366,-0.0114122750836827,7.218724305980842,0.696650670320338,0.09873003887876575,71.08620773298394,1,0.11829799801240523
2024-10-01,0.008717909852998362,-0.010295234915242646,-0.005572478309200601,-0.001086047079148278,4.870570357724986,0.7604416537091552,0.09699626081217132,74.94585166776854,0,0.11931059412312651
2024-10-02,0.0026732330123675485,0.008717909852998362,-0.010295234915242646,0.002075303883783075,3.2990933743303543,0.7631843367394578,0.09447538774128758,70.6662751588275,0,0.11870928650786391
2024-10-03,-0.0021101635920639517,0.0026732330123675485,0.008717909852998362,0.0013068147917463246,1.0282455478147128,0.7176611536113079,0.09225146443741986,66.25032008421773,0,0.11368149110324416
2024-10-04,-0.0011433028371835574,-0.0021101635920639517,0.0026732330123675485,0.0006139078022100453,-1.3083475263271396,0.6863241256154476,0.08572652249675669,64.55237821526077,0,0.11126142915413824
2024-10-07,-0.0023837988975838886,-0.0011433028371835574,-0.0021101635920639517,-0.0029041485551243307,-3.886786651445547,0.6399395644329284,0.07753689437723713,65.88542430553512,0,0.11181660997279033
2024-10-08,-0.003925772514244752,-0.0023837988975838886,-0.0011433028371835574,-0.005449326746505445,-6.876113018704146,0.5673813998488177,0.06895872283416371,65.29929935750198,0,0.11277579043313547
2024-10-09,-0.007448098806888681,-0.003925772514244752,-0.0023837988975838886,-0.009493559907183147,-10.867657897924175,0.41532769453241314,0.056536491240710036,54.57080504364691,1,0.11265662772759151
2024-10-10,0.011216644497279438,-0.007448098806888681,-0.003925772514244752,0.0023782412615838133,-10.39428403223124,0.5930568396364598,0.05127515188986919,53.49241319390568,1,0.11616660519108125
2024-10-11,0.009091152234857791,0.011216644497279438,-0.007448098806888681,0.010185637292391636,-7.64872933469244,0.7483401185860512,0.04922366721335454,56.122837319593636,0,0.11579564890524342
2024-10-14,-0.002530010746521816,0.009091152234857791,0.011216644497279438,0.006363920571814452,-6.661737144164164,0.6769410442645238,0.04646345341513952,46.357615894039796,0,0.11501751759236442
2024-10-15,0.0033867352065859446,-0.002530010746521816,0.009091152234857791,0.007029837777450254,-5.2487250622771455,0.7374334309725429,0.04133292773375847,51.0810629894906,1,0.11440420128940933
2024-10-16,0.005686496376724248,0.0033867352065859446,-0.002530010746521816,0.007375925246229986,-3.0181519153127994,0.9013251139625572,0.0330877700879033,53.377990430621914,1,0.11473194647193692
2024-10-17,0.008093706012467505,0.005686496376724248,0.0033867352065859446,0.01073540191272948,0.26510331126858944,1.0990164443591486,0.03226544690068043,62.05460434983813,1,0.11487162677923454
2024-10-18,0.01071446381375063,0.008093706012467505,0.005686496376724248,0.01638975493454997,4.757219160919142,1.192989899294006,0.0406698139734903,75.37646914789426,0,0.1129090124974485
2024-10-21,0.00045580029368563757,0.01071446381375063,0.008093706012467505,0.011130007280381049,7.005051905477288,1.0668656387220665,0.0472670713984842,72.54266211604093,1,0.11311594096486625
2024-10-22,0.010124019830021869,0.00045580029368563757,0.01071446381375063,0.014257087868010831,10.339783661021428,1.1142450757102687,0.05770269394440012,75.25224560108286,0,0.11486674105272487
2024-10-23,-0.008778741310766613,0.010124019830021869,0.00045580029368563757,0.0012817977671635283,8.99644957948793,0.900652477952852,0.062196016295860156,69.08305328852609,1,0.11897024236330835
2024-10-24,0.005678379937798184,-0.008778741310766613,0.010124019830021869,0.0033565731877569505,8.725690151172223,0.9289086385123044,0.06787207762780201,71.95931477516056,0,0.10894335356762609
2024-10-25,0.004913999183721041,0.005678379937798184,-0.008778741310766613,0.005812433472146994,8.921118315643525,0.9338332267155637,0.07373866005957393,75.33260575823712,0,0.10794705498485672
2024-10-28,-0.0030890127691570735,0.004913999183721041,0.005678379937798184,0.0009614613840196462,7.184114849158135,0.849371886281971,0.07522644314672389,75.89267015706821,1,0.10910751061869892
2024-10-29,0.011602813170030979,-0.0030890127691570735,0.004913999183721041,0.010500921586328316,8.340668684932886,0.9377779224719042,0.08104008572021093,84.65812817701591,0,0.11063947158181066
2024-10-30,0.004453036004004263,0.011602813170030979,-0.0030890127691570735,0.010247600583831229,9.285409076181423,0.9279401544289677,0.08710549281689756,83.58352219704044,0,0.10924956923379461
2024-10-31,-0.009547047907072614,0.004453036004004263,0.011602813170030979,-0.0010287737765287686,6.13254687980681,0.783243435389675,0.08827165942777268,72.78359212295362,0,0.11224832582867496
2024-11-01,-0.004122108798689794,-0.009547047907072614,0.004453036004004263,-0.0049806321589365155,2.0847389786809885,0.7128066750972888,0.08733286509372411,71.40566403724301,0,0.10882193409427383
2024-11-04,0.0026084674150621545,-0.004122108798689794,-0.009547047907072614,-0.003349383714320253,-0.4626591812691174,0.7204117936669149,0.08529584979181801,71.19783254311471,1,0.10855981504255083
2024-11-05,0.005117643243042869,0.0026084674150621545,-0.004122108798689794,0.002066712213788735,-1.241976439377126,0.758322250012835,0.08172665901223239,71.08257264666655,0,0.10377745350057001
2024-11-06,-0.027949558951995135,0.005117643243042869,0.0026084674150621545,-0.019261430442482963,-10.017673135929357,0.3716800769666427,0.07152410437245604,50.653497381753205,1,0.13372939419017782
2024-11-07,0.017122451254010018,-0.027949558951995135,0.005117643243042869,-0.0009097714484560537,-10.97567330465506,0.5888085301105934,0.06418180065400927,53.34393302070962,0,0.14202773832923798
2024-11-08,-0.008110540205339523,0.017122451254010018,-0.027949558951995135,-0.006675255096442512,-13.786947040700674,0.4376466065800068,0.058978812353330426,49.66963678924714,0,0.14324789765154924
2024-11-11,-0.023933588581071752,-0.008110540205339523,0.017122451254010018,-0.022986585786457625,-21.859358071432,0.020157690398029553,0.057671340086977906,37.38698932771385,0,0.15735762132061376
2024-11-12,-0.00965118015054689,-0.023933588581071752,-0.008110540205339523,-0.022027785122803456,-28.815616268569755,-0.09006495698130877,0.06201985434702434,37.24016521091466,0,0.15807954958283033
2024-11-13,-0.008548962015960004,-0.00965118015054689,-0.023933588581071752,-0.023905765333504414,-34.327973419458225,-0.10977285303892367,0.07169092093269246,32.53893071413128,0,0.15973118582245763
2024-11-14,0.004046478092612826,-0.008548962015960004,-0.00965118015054689,-0.01070313409919832,-35.271293588904356,0.015866402448785642,0.07957801592726402,32.02264125665664,0,0.16016569920069068
2024-11-15,-0.006824421365275057,0.004046478092612826,-0.008548962015960004,-0.008420976649908707,-36.05704606061221,0.019668193163153675,0.08942136781907925,31.256844892688306,1,0.1612901189870757
2024-11-18,0.021637015577274044,-0.006824421365275057,0.004046478092612826,0.012969608180694703,-29.22292281770274,0.27042591146842804,0.09167307578450015,35.29104029788729,1,0.17332199657681302
2024-11-19,0.010493096077185404,0.021637015577274044,-0.006824421365275057,0.01937461358350201,-20.73732627621703,0.3952653306951733,0.09132660301510945,37.61774085885928,1,0.175234610600165
2024-11-20,0.009781430528259305,0.010493096077185404,0.021637015577274044,0.02134979388964986,-11.775641386171923,0.5045477915769325,0.09118162170164368,43.74795854737658,1,0.175248168801981
2024-11-21,0.005520417286927204,0.009781430528259305,0.010493096077185404,0.018735978729496505,-4.085520747365316,0.5688047755006665,0.09070084188619708,46.834138296619145,1,0.17325247324570298
2024-11-22,0.01739942424235319,0.005520417286927204,0.009781430528259305,0.02324522282472752,5.653175565433587,0.754822810307047,0.09189066703495828,51.3429014217371,0,0.17812559207581227
2024-11-25,-0.03972908215857962,0.01739942424235319,0.005520417286927204,-0.0178676300978855,0.4252510681765793,0.3297288237336032,0.09230630298860855,40.22460324576347,1,0.2144153872405761
2024-11-26,0.008407599259381948,-0.03972908215857962,0.01739942424235319,-0.009673320258219209,-0.6816106607531305,0.4357098576826985,0.08901914441354787,48.872814799191055,0,0.21553738556281662
2024-11-27,0.0028648996213473943,0.008407599259381948,-0.03972908215857962,-0.005537739279928511,-0.6124229498739808,0.48731108031114256,0.08340608350289604,44.747321703919255,0,0.21509666362739693
2024-11-28,-0.000812133560350814,0.0028648996213473943,0.008407599259381948,-0.003781062959315129,-0.7943242383184552,0.4937178394673169,0.07999077512401652,46.71211018420024,1,0.21385872969278405
2024-11-29,0.005632517450109509,-0.000812133560350814,0.0028648996213473943,0.006834197542144427,0.608477787331899,0.5776666385970826,0.07736861173219614,56.17230595150164,0,0.2121594185272969
2024-12-02,-0.0017700955473470836,0.005632517450109509,-0.000812133560350814,0.0021985197361396036,0.9391441708138402,0.5724959029099249,0.07357541715210286,59.20459815808657,0,0.21220610564338388
2024-12-03,0.0006936684406901872,-0.0017700955473470836,0.005632517450109509,0.001574805388554923,1.2433221837257342,0.6094952856915318,0.06730998548140768,63.056221456193505,0,0.20997465642954322
2024-12-04,0.004246661225262294,0.0006936684406901872,-0.0017700955473470836,0.00422575396185132,2.4706598128492576,0.666519907390136,0.06795774260809682,63.14971899326286,0,0.2089009905114418
2024-12-05,-0.002987184319638181,0.004246661225262294,0.0006936684406901872,7.089148404215706e-05,2.251910762030918,0.6375286586796833,0.0653301223233633,64.87770764596186,0,0.20834070135190189
2024-12-06,-0.00016540173719081785,-0.002987184319638181,0.004246661225262294,-9.499454372141614e-05,1.8976528346828907,0.6410429498026744,0.06450369439173118,58.21215986394561,1,0.20774451893710283
2024-12-09,0.020756625435432996,-0.00016540173719081785,-0.002987184319638181,0.016081816316967146,7.122483997816689,0.9060036427021037,0.06897397307357318,61.80436810197421,1,0.2164940411666921
2024-12-10,0.01232389882502738,0.020756625435432996,-0.00016540173719081785,0.021604134939745334,13.345961084899272,1.0016145219847132,0.07469163981882967,62.68673715381252,1,0.21683174241811126
2024-12-11,0.01271132172131173,0.01232389882502738,0.020756625435432996,0.02580556383097532,19.988678502461514,1.0741098340228523,0.08065354859144896,64.83479132005942,0,0.21951117494032596
2024-12-12,-0.010894161325727403,0.01271132172131173,0.01232389882502738,0.007734101881042843,19.874837314384493,0.8927763683313273,0.08000462861017532,54.075449753315674,0,0.22008486206132155
2024-12-13,-0.01208268832965742,-0.010894161325727403,0.01271132172131173,-0.008797100406799152,15.188118390604416,0.7241091889940882,0.0706932616597917,69.67682676270807,0,0.22274002184129987
2024-12-16,0.0010007164482654929,-0.01208268832965742,-0.010894161325727403,-0.008349478375107355,11.499838303378827,0.7167619470285675,0.06804861530790125,67.24799624050323,0,0.2226416575477619
2024-12-17,-0.002080240485958784,0.0010007164482654929,-0.01208268832965742,-0.008129618606008693,7.7531679796977855,0.6666916706482141,0.06698032097435277,64.61672061261547,0,0.22223990795281207
2024-12-18,-0.020223403713832244,-0.002080240485958784,0.0010007164482654929,-0.019492030092178814,-0.8546694449758263,0.36230112641075307,0.06708682861841657,52.920258620689694,0,0.21480945202519747
2024-12-19,0.0027580930431352346,-0.020223403713832244,-0.002080240485958784,-0.010679514389620559,-5.7325148982765555,0.40606991153201466,0.06731005059723139,51.6682154077614,1,0.208946437671877
2024-12-20,0.011018511759123495,0.0027580930431352346,-0.020223403713832244,0.0017906452436364795,-5.763065189294302,0.5776806794270022,0.06608012768653866,57.05911089399118,0,0.21004653591662326
2024-12-23,0.0005823053702529446,0.011018511759123495,0.0027580930431352346,0.004035043926445381,-5.56717242273821,0.5675537628414878,0.061735512921450256,57.02149332790053,0,0.1969929463011055
2024-12-24,-0.00466271550219044,0.0005823053702529446,0.011018511759123495,0.0015290842219026768,-6.664741810883825,0.47624829254720596,0.059208814845672114,53.139390988578484,0,0.1951260945544969
2024-12-25,0.002196105946325355,-0.00466271550219044,0.0005823053702529446,0.0013675172131439872,-6.622785853854758,0.4986428992292918,0.05708569918694438,55.414181847888294,0,0.1928516992270774
2024-12-26,0.0032624371665801455,0.002196105946325355,-0.00466271550219044,0.002169324823873442,-5.560779141804751,0.5388619223327643,0.05444780589276935,56.730692754314795,0,0.19278316683481495
2024-12-27,-0.002423751837585364,0.0032624371665801455,0.002196105946325355,-4.616570503646056e-05,-5.459573381561185,0.48146706165066083,0.05287821067348635,46.4101901247914,0,0.1915096062042321
2024-12-30,-0.006524121528668214,-0.002423751837585364,0.0032624371665801455,-0.0049431488834593695,-7.074079121831062,0.3452313997147849,0.05119213249637023,36.039074601509085,1,0.18344656676693374
2024-12-31,0.006726562646688805,-0.006524121528668214,-0.002423751837585364,0.001112819550521671,-6.048568797129477,0.45965287148515227,0.048980186089994736,31.427117372903936,0,0.18205629129155781
2025-01-01,-0.00019583249793675428,0.006726562646688805,-0.006524121528668214,0.0007579413491543008,-5.290941665142567,0.4437424991555589,0.0476229535849038,35.99742283855919,1,0.18005718315650943
2025-01-02,0.012083366367108495,-0.00019583249793675428,0.006726562646688805,0.010904754584794896,-1.368237291826345,0.6768349842680631,0.04582271754640688,52.0717891885236,0,0.18264865785027537
2025-01-03,-0.007414131546691793,0.012083366367108495,-0.00019583249793675428,0.0025000954057257108,-1.0249237377224283,0.49387466656538265,0.04282851777855594,46.73225779012738,0,0.17696971202048245
2025-01-06,-0.004078288279505626,-0.007414131546691793,0.012083366367108495,-0.0029753121591369336,-2.00838799168665,0.4066767465713149,0.04295377108426185,45.62491349480958,1,0.13219672204556582
2025-01-07,0.005710143779089627,-0.004078288279505626,-0.007414131546691793,0.00152022949663011,-1.082509411202162,0.5577089003107102,0.040654105571712555,63.457799825702175,0,0.13111564604168405
2025-01-08,0.0039952631566750885,0.005710143779089627,-0.004078288279505626,0.0034808615155415,0.530723201266861,0.7386294811265206,0.03130651099184429,64.12635735439301,0,0.1313005136310801
2025-01-09,0.0018465728761527522,0.0039952631566750885,0.005710143779089627,0.00533432777741738,1.899322846231673,0.8548014903497727,0.02760543351097542,58.87744709743138,1,0.1312113505172135
2025-01-10,0.00739571693527008,0.0018465728761527522,0.0039952631566750885,0.009763118064077592,4.576523788646833,1.0370162777072398,0.031142211969950817,63.00770248719084,0,0.1318423361410543
2025-01-13,-0.00890118812107632,0.00739571693527008,0.0018465728761527522,-0.0012049531225295507,3.3908260674366204,0.7447149222177477,0.031248110340781857,59.212372448979565,0,0.13479092267789813
2025-01-14,0.0012299441794565436,-0.00890118812107632,0.00739571693527008,-0.0010701027832802357,2.6622977798983136,0.772032564366809,0.03194870265604011,58.677392259481735,1,0.13479312514280908
2025-01-15,0.006819763716736649,0.0012299441794565436,-0.00890118812107632,0.004073341289089871,3.8006537022596056,0.9473007047144035,0.031287591850080065,60.661233276949105,1,0.13555126538889625
2025-01-16,0.006993327152651441,0.006819763716736649,0.0012299441794565436,0.008376470329341856,6.102064480017244,1.075122867304172,0.03352677805750531,65.97254402224286,0,0.1360901446122336
2025-01-17,-0.004391907251648064,0.006993327152651441,0.006819763716736649,0.003615111606488197,5.815317019293339,0.8875352782112951,0.0355855174816127,67.66977600855566,0,0.13704047324738763
