date,vol,return,return_lag1,return_lag2,dist_to_ma5,macd_hist,bb_pb,bb_bandwidth,rsi,label
2015-05-19,209.63,0.00903710658011847,0.06503512925921084,-0.0051123820810106135,0.03792284487626674,33.7326168141536,0.8781326604430502,0.0798999820872462,61.16661406478639,0
2015-05-20,166.08,-0.005770651791909498,0.00903710658011847,0.06503512925921084,0.024744471294337433,43.28932334918798,0.7792784220654324,0.0827080807226121,54.78733975951505,1
2015-05-21,206.46,0.018306340601260906,-0.005770651791909498,0.00903710658011847,0.027174080740550277,58.15340565529425,0.94673322860868,0.09016536668580455,62.78498983360809,1
2015-05-24,173.84,0.014896478983714934,0.018306340601260906,-0.005770651791909498,0.022355967251147302,73.66519403171306,1.013956081664716,0.10273799583685679,63.76033929282751,0
2015-05-25,143.3,-0.007800989265417835,0.014896478983714934,0.018306340601260906,0.00866959516628163,75.51608860219837,0.8820504425429021,0.1079505906020991,56.94212967297742,0
2015-05-26,129.76,-0.008335211628636818,-0.007800989265417835,0.014896478983714934,-0.0019100369908422454,68.26231659637543,0.7769351314906946,0.10380742598118188,56.820829051044896,0
2015-05-27,147.8,-0.0009592972729663973,-0.008335211628636818,-0.007800989265417835,-0.005968373540055416,59.7915215274242,0.742082697259667,0.10307218582552054,57.00831786622669,0
2015-05-28,127.82,-0.0060958813210195695,-0.0009592972729663973,-0.008335211628636818,-0.010360727709477602,47.92689266405354,0.6666156692331963,0.10389168390073894,56.85766107167119,0
2015-05-31,98.6,-0.01453088795507207,-0.0060958813210195695,-0.0009592972729663973,-0.017334644068494498,29.67168893510472,0.5125290375810517,0.10158145209769222,52.61570228866737,0
2015-06-01,94.87,-0.004270969137664893,-0.01453088795507207,-0.0060958813210195695,-0.01479146683754784,14.170923744724215,0.4649559803491549,0.10077306593564302,52.01566919076729,1
2015-06-02,115.29,0.011726647333802909,-0.004270969137664893,-0.01453088795507207,-0.00036132376009911926,10.115166585662003,0.5797215082150542,0.10089031652950335,59.399438070709444,1
2015-06-03,90.1,0.006556587726149088,0.011726647333802909,-0.004270969137664893,0.00758426197190798,10.580034968902062,0.6357134202125526,0.10161310073353212,69.51048044837529,0
2015-06-04,89.79,-0.0140181458857348,0.006556587726149088,0.011726647333802909,-0.00357999289175992,2.1608008253028004,0.4937011770799226,0.10149278993825481,65.98779632659591,0
2015-06-07,70.73,-0.0059095112495956,-0.0140181458857348,0.006556587726149088,-0.008260115352121122,-6.734892829187153,0.43324456700261293,0.1011665220330847,46.96153913607747,0
2015-06-08,100.03,-0.006477356175541682,-0.0059095112495956,-0.0140181458857348,-0.013053329737124031,-15.744297067408098,0.3710310816595758,0.10139979191268778,40.81134051064512,0
2015-06-09,107.99,-0.0013145256234483593,-0.006477356175541682,-0.0059095112495956,-0.01014526444226993,-21.436071256579297,0.3592279509762659,0.10157942521914401,42.31982776220788,0
2015-06-10,89.36,-0.002482412396821121,-0.0013145256234483593,-0.006477356175541682,-0.006558297717325079,-25.345748258067633,0.3244239592665672,0.0989788275216339,31.407999999999944,0
2015-06-11,70.12,-0.0015012564486316382,-0.002482412396821121,-0.0013145256234483593,-0.0045171692590615375,-27.331356778860687,0.26005619982311434,0.08607387703474172,19.662494795365987,0
2015-06-14,62.69,-0.010703115762433213,-0.0015012564486316382,-0.002482412396821121,-0.010725592860083899,-33.009183681539234,0.0345574503896349,0.07011649281799726,19.165622202327597,0
2015-06-15,91.36,-0.002167766368686652,-0.010703115762433213,-0.0015012564486316382,-0.009270863339986724,-35.9166877410827,0.06804338043470033,0.07682259438852086,20.563261228723974,0
2015-06-16,67.1,0.004752437576550639,-0.002167766368686652,-0.010703115762433213,-0.0021284412229498617,-33.09020191350874,0.16755099854659483,0.08065214462597538,24.73697810919569,0
2015-06-17,76.07,5.259405570279263e-05,0.004752437576550639,-0.002167766368686652,-0.00014302784812969538,-29.296495010523728,0.19966491422245314,0.08412395364924026,26.564354085910892,0
2015-06-18,62.48,0.002356089779175008,5.259405570279263e-05,0.004752437576550639,0.0033793395839689655,-23.770806268269666,0.25255401141845,0.08355130949354632,34.14468819324621,0
2015-06-21,37.57,-0.004841017126613667,0.002356089779175008,5.259405570279263e-05,-0.0015028013452446087,-21.33130562631058,0.21223916951535865,0.07693807293644321,33.935051214918886,0
2015-06-22,67.76,-0.005363676731273803,-0.004841017126613667,0.002356089779175008,-0.006248776746525242,-21.17729543841422,0.16574904531658768,0.07254136455312786,19.9694815212288,0
2015-06-23,55.19,-0.005239468938359582,-0.005363676731273803,-0.004841017126613667,-0.008875944509737388,-22.332629555361976,0.12755206873464223,0.07086038257950335,10.47989979925535,0
2015-06-24,65.88,0.0014079453589312951,-0.005239468938359582,-0.005363676731273803,-0.005151629082705944,-20.5997685032769,0.16871585899773348,0.06685159512702732,15.529496892823587,0
2015-06-25,93.0,-0.005989248913894296,0.0014079453589312951,-0.005239468938359582,-0.00712619990494312,-21.091687768481464,0.11314341654328397,0.06501717999010127,15.570587231136784,1
2015-06-28,117.93,0.012587182985830614,-0.005989248913894296,0.0014079453589312951,0.005922809896923509,-12.919285110918423,0.3219591935833915,0.0636406899986085,34.519511111969166,0
2015-06-29,146.54,-0.016500273731846038,0.012587182985830614,-0.005989248913894296,-0.007911085260679407,-15.430956407207233,0.11620619267540484,0.06652053229758621,27.633856807221406,0
2015-07-02,144.55,-0.0067860952537948105,-0.016500273731846038,0.012587182985830614,-0.01159310167417893,-19.1346526404471,0.06123010728737831,0.06639467362290986,26.20370234657821,0
2015-07-05,126.96,-0.01160231493062902,-0.0067860952537948105,-0.016500273731846038,-0.017488131431174114,-25.878729937292746,-0.06321158256788603,0.06486012228122297,23.346435613826543,0
2015-07-06,93.54,-0.04228029081617135,-0.01160231493062902,-0.0067860952537948105,-0.04682703574904212,-50.13417426485411,-0.3029008053995257,0.09007017799556429,17.511827683145356,0
2015-07-07,88.75,-0.014971832524857787,-0.04228029081617135,-0.01160231493062902,-0.043513384007489164,-69.32517765713956,-0.20255896677321697,0.1151797598957168,15.95893773711218,0
2015-07-08,113.91,-0.02604947284514003,-0.014971832524857787,-0.04228029081617135,-0.0491786599415176,-89.54619925368672,-0.17584419885143468,0.14629510615261862,10.79080000624137,1
2015-07-09,78.64,0.008794884902357136,-0.02604947284514003,-0.014971832524857787,-0.023670390978391742,-92.0219565999717,-0.01785526911458868,0.1646241256940749,15.156934035764621,1
2015-07-12,59.7,0.009709362393155674,0.008794884902357136,-0.02604947284514003,-0.0006935450676964772,-82.55398279095994,0.09386054467017549,0.17501842681539817,18.41384231180878,0
2015-07-13,93.25,-0.013558087981953793,0.009709362393155674,0.008794884902357136,-0.006920991326378356,-77.28293968761153,0.08262142642428844,0.18661363138940842,17.624602188135967,1
2015-07-14,75.63,0.01315923011122866,-0.013558087981953793,0.009709362393155674,0.007889347217815201,-61.71616324123548,0.18429726033356197,0.19296460914805877,23.572764634596126,1
2015-07-15,141.24,0.02546016539805973,0.01315923011122866,-0.013558087981953793,0.02463932464915186,-34.25339369102596,0.32715109842830586,0.19249379008192147,33.15983348806563,1
2015-07-16,155.64,0.0177973820886963,0.02546016539805973,0.01315923011122866,0.03199543308277719,-4.232794402718071,0.43163554400968135,0.187810553169342,37.93320170193832,0
2015-07-21,119.23,0.003337940971542608,0.0177973820886963,0.02546016539805973,0.025981921629806504,18.58297796535797,0.46453676220757995,0.1817745327840983,39.953102453102446,0
2015-07-22,116.21,0.004664775910625085,0.003337940971542608,0.0177973820886963,0.017791120271980265,36.33182578529983,0.5069808306170214,0.17372716006656952,37.55026907880083,0
2015-07-26,108.6,-0.010190126668678023,0.004664775910625085,0.003337940971542608,-0.0005778168759984492,42.236024998103005,0.4655011028601387,0.16596335067047255,38.87290779108861,0
2015-07-27,131.78,-0.014611178500980038,-0.010190126668678023,0.004664775910625085,-0.015309640786826506,38.105555324626835,0.3958608026527821,0.15920199155671358,37.503878964594584,1
2015-07-28,156.89,0.00786270564803937,-0.014611178500980038,-0.010190126668678023,-0.0057546964045590565,39.23731084417295,0.4619284137530463,0.15178496222847385,41.98197767526355,1
2015-07-29,147.89,0.01959775544064124,0.00786270564803937,-0.014611178500980038,0.012312316662803191,49.50338941850461,0.6115514000408994,0.1428618196426254,57.92645480864618,1
2015-07-30,193.3,0.010590091651667022,0.01959775544064124,0.00786270564803937,0.020374785032614806,60.37900792090093,0.7058234407751238,0.13641872959051848,65.12577510156501,0
2015-08-02,153.9,-0.004055408452389164,0.010590091651667022,0.01959775544064124,0.012365830638302322,63.33080932185314,0.7127655734662948,0.12307621148791106,73.70401305158971,0
2015-08-03,136.16,-0.008674590693415696,-0.004055408452389164,0.010590091651667022,-0.0013646816631829317,58.62068036510553,0.6673925769811108,0.114131877235184,68.2876547147647,1
2015-08-04,140.67,0.011673512588500357,-0.008674590693415696,-0.004055408452389164,0.004536032149278446,59.762907960545846,0.7917952814462773,0.1092016615275945,68.78426807976228,0
2015-08-05,132.31,-0.008295088579128418,0.011673512588500357,-0.008674590693415696,-0.00400187462822299,54.0208595655495,0.7258481192721403,0.10616754672508233,70.75708760348809,0
2015-08-09,108.7,-0.012696448642359859,-0.008295088579128418,0.011673512588500357,-0.012271366761571478,41.89857266605107,0.5948437076586144,0.10630947678870739,62.73523749656233,0
2015-08-10,99.54,0.0022007075218508643,-0.012696448642359859,-0.008295088579128418,-0.006923478823609774,34.01685200537601,0.6009689349056866,0.10447700723311655,56.67248325826581,1
2015-08-11,99.49,0.006786910442425853,0.0022007075218508643,-0.012696448642359859,-7.570704441672849e-05,31.480996732432885,0.648917685287567,0.09408675889668554,52.987301367011334,0
2015-08-12,95.9,-0.02119215457282908,0.006786910442425853,0.0022007075218508643,-0.014682597700708566,17.94761816871194,0.38995260107195684,0.08458038776311365,44.02535355374626,0
2015-08-13,117.23,-0.004052134258861417,-0.02119215457282908,0.006786910442425853,-0.012915815579400358,7.0757123886553615,0.3148012246976584,0.07821405947914299,40.96445373758493,0
2015-08-16,155.38,-0.032241853240302376,-0.004052134258861417,-0.02119215457282908,-0.035430147690335256,-15.741758893258321,-0.11486969684898901,0.0756106045732617,35.63530258819962,0
2015-08-17,166.95,-0.004158274060552691,-0.032241853240302376,-0.004052134258861417,-0.028761962302297328,-30.624613456386413,-0.11464473893595421,0.08119168709338671,38.09674282936316,0
2015-08-18,150.9,-0.025759640771393366,-0.004158274060552691,-0.032241853240302376,-0.0369120597428686,-50.144573737863695,-0.1822825873155886,0.10489212926913384,29.841351074718503,0
2015-08-19,173.14,-0.021309926565501014,-0.025759640771393366,-0.004158274060552691,-0.04067375697656761,-69.0109053295056,-0.15186647118284047,0.1332630084892398,18.42574069477098,0
2015-08-20,173.34,-0.009410601358695314,-0.021309926565501014,-0.025759640771393366,-0.03155382802381956,-80.60830376640816,-0.0719368259551138,0.15811646290790138,12.317672120476928,0
2015-08-23,207.9,-0.054169809400457014,-0.009410601358695314,-0.021309926565501014,-0.06271129818565757,-107.30517779221313,-0.1593787249868497,0.20100154750497828,9.754111803570567,0
2015-08-24,178.87,-0.01916690374095864,-0.054169809400457014,-0.009410601358695314,-0.05616116661626458,-125.3245418614652,-0.08647241395482368,0.24170092651354816,9.426902306203075,1
2015-08-25,191.36,0.0274854750332878,-0.01916690374095864,-0.054169809400457014,-0.014522103867275926,-116.70494261788338,0.07642426274686223,0.26475582571494016,13.747021595454484,1
2015-08-26,132.08,0.0053444884049174135,0.0274854750332878,-0.01916690374095864,0.0013469800898684436,-100.91413181636426,0.14071242071855783,0.28143635450490206,15.986817935065702,1
2015-08-27,158.38,0.029874197823813065,0.0053444884049174135,0.0274854750332878,0.034087582411996165,-70.45389956341714,0.26126447523139357,0.28485655693526285,25.798931469722348,0
2015-08-30,128.98,-0.003326820957700649,0.029874197823813065,0.0053444884049174135,0.022545546037941788,-46.84258022924155,0.27401517699404937,0.2836719770232717,24.80731703529632,1
2015-08-31,218.73,0.02794361102606846,-0.003326820957700649,0.029874197823813065,0.033198582898015916,-14.57044908223196,0.3836501779329041,0.276219279476247,29.977971551005254,0
2015-09-01,148.04,-0.00669706567316064,0.02794361102606846,-0.003326820957700649,0.015661282504541907,5.79028532683941,0.3777671656695183,0.26930152891880504,31.862940989620157,0
2015-09-02,175.63,-0.0074113044950900875,-0.00669706567316064,0.02794361102606846,0.0003212009108899405,17.297045309316843,0.36984825433959606,0.2565656925208594,31.51850556712735,1
2015-09-03,133.61,0.020346914258782878,-0.0074113044950900875,-0.00669706567316064,0.014511374381222408,35.303735793857925,0.4658433858561417,0.24126655794029098,41.15637502547435,0
2015-09-06,85.56,-0.0030208498950103913,0.020346914258782878,-0.0074113044950900875,0.005333828680607278,45.668678748209345,0.4724890147469507,0.22747597376612094,41.370926440065766,0
2015-09-07,168.34,-0.014751330781751837,-0.0030208498950103913,0.020346914258782878,-0.007141149150629134,45.15539278518037,0.4280514724923776,0.2101147944779119,43.439203455166044,0
2015-09-08,238.42,-0.03384719714453954,-0.014751330781751837,-0.0030208498950103913,-0.03325149632710822,29.115217322629405,0.2826815086205681,0.1878039923397227,41.44711969495662,1
2015-09-09,150.69,0.018193109524050177,-0.03384719714453954,-0.014751330781751837,-0.012894501543940562,27.636943184175664,0.3948557562306895,0.1664140933644896,46.789255094612365,0
2015-09-10,124.36,-0.0015163077551553217,0.018193109524050177,-0.03384719714453954,-0.007257021363493155,26.578968136610513,0.40550320385536265,0.1397720407034974,58.33289803593814,1
2015-09-13,76.46,0.006061656436052942,-0.0015163077551553217,0.018193109524050177,0.004196583179296054,29.184620913436873,0.4724140731556714,0.1242733575148846,64.81622534899178,1
2015-09-14,125.34,0.010745552103925471,0.006061656436052942,-0.0015163077551553217,0.015232530103393982,36.016878857046294,0.5970697227635714,0.10693013173664931,62.006774490230825,0
2015-09-15,112.01,0.002443385814671517,0.010745552103925471,0.006061656436052942,0.01050301590985403,41.31768975633969,0.6450949272115379,0.09954763299210985,61.45776442745313,1
2015-09-16,135.18,0.01265819256674372,0.002443385814671517,0.010745552103925471,0.017095055518478564,49.96695814252294,0.7701625519172582,0.10030500607170828,57.791511949560146,0
2015-09-17,172.83,0.0001513812854199159,0.01265819256674372,0.002443385814671517,0.010792044313112426,54.42132209080205,0.7592102764292581,0.10248704605717121,58.98286720390061,0
2015-09-20,88.57,-0.004549007089075796,0.0001513812854199159,0.01265819256674372,0.001944762754732432,53.708847490193705,0.6943674879602854,0.09598145363024814,49.116753664218926,1
2015-09-21,82.96,0.007020565460310824,-0.004549007089075796,0.0001513812854199159,0.005437872834207935,55.02394546480923,0.7737293267731726,0.0777005908142399,53.991701733219564,1
2015-09-22,88.96,0.008412889056655493,0.007020565460310824,-0.004549007089075796,0.009134842428020207,58.085621808213375,0.8674776977600746,0.07128430623298254,59.54214076446138,1
2015-09-28,156.51,0.008510128577534415,0.008412889056655493,0.007020565460310824,0.013750166585346557,62.027628348106234,0.9631895279509503,0.06708202193658308,55.987802037229216,0
2015-09-29,160.39,-0.010464215433536816,0.008510128577534415,0.008412889056655493,0.0013879919708994493,57.23572497408318,0.7728907252096168,0.06776150824231829,52.880759268334124,0
