date,price,open,high,low,vol,change_pct
2025-03-17,10.85,9.5,9.95,9.01,0.00739,0.0
2025-03-18,10.85,9.21,9.88,9.1,0.00151,0.0
2025-03-19,10.85,9.15,9.4,9.15,0.00046,0.0
2025-03-20,10.85,9.25,9.5,8.8,0.00372,0.0
2025-03-23,10.85,9.2,9.35,9.2,0.00046,0.0
2025-03-24,10.85,9.35,9.8,8.91,0.0027,0.0
2025-03-25,10.85,8.9,9.64,8.9,0.00075,0.0
2025-03-26,10.85,8.93,9.63,8.8,0.0039700000000000004,0.0
2025-03-27,10.85,8.85,9.97,8.83,0.00107,0.0
2025-04-03,10.85,9.8,9.8,8.86,0.00111,0.0
2025-04-06,10.85,9.0,10.24,8.68,0.016390000000000002,0.0
2025-04-07,10.85,9.0,9.8,9.0,0.00117,0.0
2025-04-08,10.85,9.07,9.7,9.01,0.0048200000000000005,0.0
2025-04-09,10.85,9.06,9.71,9.06,0.00175,0.0
2025-04-10,10.85,9.15,9.69,9.15,0.00348,0.0
2025-04-13,10.85,9.2,9.68,9.1,0.0026200000000000004,0.0
2025-04-14,10.85,9.2,9.85,9.2,0.00512,0.0
2025-04-15,10.85,9.27,9.84,9.27,0.00111,0.0
2025-04-16,10.85,9.35,9.75,9.34,0.00487,0.0
2025-04-17,10.85,9.68,9.74,9.3,0.00055,0.0
2025-04-22,10.85,9.68,9.75,9.3,0.00209,0.0
2025-04-23,10.85,9.35,9.45,9.3,0.01135,0.0
2025-04-27,10.85,9.31,9.65,9.3,0.00472,0.0
2025-04-28,10.85,9.33,9.65,9.31,0.00577,0.0
2025-04-29,10.85,9.33,9.96,9.32,0.01027,0.0
2025-04-30,10.85,9.37,9.9,9.37,0.00233,0.0
2025-05-04,10.85,9.43,9.77,9.41,0.00254,0.0
2025-05-05,10.85,9.47,9.77,9.44,0.00445,0.0
2025-05-06,10.85,9.46,9.77,9.46,0.007330000000000001,0.0
2025-05-07,10.85,9.5,9.9,9.47,0.0060999999999999995,0.0
2025-05-08,10.85,9.55,9.6,9.37,0.00398,0.0
2025-05-11,10.85,9.46,9.59,9.37,0.00168,0.0
2025-05-12,10.85,9.5,9.85,9.5,0.0062699999999999995,0.0
2025-05-13,10.85,9.5,9.64,9.5,0.00026000000000000003,0.0
2025-05-14,10.85,9.42,9.43,9.42,0.00035,0.0
2025-05-15,10.85,9.44,9.55,9.37,0.00344,0.0
2025-05-18,10.85,9.37,9.58,9.37,0.00068,0.0
2025-05-19,10.85,9.38,9.53,9.06,0.00483,0.0
2025-05-20,10.85,9.08,9.3,9.08,0.00331,0.0
2025-05-21,10.85,9.11,9.6,9.0,0.01158,0.0
2025-05-22,10.85,9.08,9.4,9.01,0.00456,0.0
2025-05-25,10.85,9.11,9.39,9.0,0.01549,0.0
2025-05-26,10.85,9.0,9.41,8.71,0.02222,0.0
2025-05-27,10.85,9.03,9.39,9.03,0.00103,0.0
2025-05-28,9.31,9.04,9.99,8.68,0.05643,-14.19
2025-05-29,9.31,8.83,9.1,8.7,0.00731,0.0
2025-06-01,9.31,9.0,9.25,8.51,0.00215,0.0
2025-06-02,9.31,8.73,9.05,8.51,0.00375,0.0
2025-06-03,9.31,8.6,8.99,8.56,0.00135,0.0
2025-06-04,9.31,8.61,8.96,8.56,0.00235,0.0
2025-06-10,9.31,8.96,8.99,8.64,0.0037400000000000003,0.0
2025-06-11,9.31,8.97,9.26,8.9,0.00342,0.0
2025-06-12,9.31,8.92,8.92,8.92,0.00135,0.0
2025-06-15,9.31,8.92,8.92,8.5,0.00774,0.0
2025-06-16,9.31,8.51,8.96,8.51,0.00122,0.0
2025-06-17,9.31,8.53,8.93,8.52,0.00377,0.0
2025-06-18,9.31,8.52,8.92,8.06,0.00151,0.0
2025-06-19,9.31,8.15,8.92,8.06,0.00206,0.0
2025-06-22,9.31,8.1,8.9,8.1,0.0010400000000000001,0.0
2025-06-23,9.31,8.11,8.88,8.11,0.00055,0.0
2025-06-24,9.31,8.79,9.29,8.77,0.010050000000000002,0.0
2025-06-25,9.31,8.88,9.6,8.87,0.028370000000000003,0.0
2025-06-29,9.31,9.38,9.8,9.12,0.01234,0.0
2025-06-30,10.98,9.25,11.17,9.0,0.11353,17.94
2025-07-01,13.17,13.17,13.17,12.4,0.2505,19.95
2025-07-02,13.63,14.13,15.8,13.4,0.60189,3.49
2025-07-06,12.98,14.02,14.8,12.78,0.22164,-4.77
2025-07-07,15.42,13.18,15.57,12.03,0.37115,18.8
2025-07-09,14.34,16.0,16.38,14.05,0.22225,-7.0
2025-07-10,13.55,14.34,15.0,13.4,0.09462000000000001,-5.51
2025-07-13,13.25,13.72,14.0,12.8,0.07892,-2.21
2025-07-14,12.87,13.5,13.83,12.63,0.03688,-2.87
2025-07-15,12.53,12.87,13.25,12.38,0.03749,-2.64
2025-07-16,15.03,12.53,15.03,12.49,0.40716,19.95
2025-07-17,14.72,15.25,16.19,14.41,0.35585000000000006,-2.06
2025-07-20,13.94,14.8,15.0,13.75,0.22890000000000002,-5.3
2025-07-21,15.48,14.1,15.88,13.05,0.46354,11.05
2025-07-22,14.46,15.48,15.48,14.34,0.19238,-6.59
2025-07-23,13.98,14.34,15.2,13.72,0.08069,-3.32
2025-07-27,13.73,14.0,14.2,13.52,0.04593,-1.79
2025-07-28,13.73,13.85,13.9,13.1,0.014039999999999999,0.0
2025-07-29,13.01,13.5,13.79,13.0,0.05006,-5.24
2025-07-30,12.76,12.76,13.4,12.4,0.03632,-1.92
2025-07-31,12.87,13.0,13.79,12.53,0.06108,0.86
2025-08-03,13.72,13.05,14.3,13.0,0.08657,6.6
2025-08-04,13.26,13.96,13.96,13.0,0.03647,-3.35
2025-08-05,13.0,13.02,13.6,12.85,0.05077,-1.96
2025-08-06,13.45,12.85,14.0,12.85,0.07865000000000001,3.46
2025-08-07,13.02,13.2,13.45,13.0,0.04089,-3.2
2025-08-10,13.17,13.05,13.53,12.8,0.03905,1.15
2025-08-11,12.97,13.15,13.45,12.8,0.02595,-1.52
2025-08-12,12.97,12.9,13.38,12.6,0.044180000000000004,0.0
2025-08-13,12.97,12.88,13.0,12.7,0.019510000000000003,0.0
2025-08-14,12.97,12.72,13.0,12.72,0.00846,0.0
2025-08-17,12.97,12.72,12.9,12.52,0.01595,0.0
2025-08-18,12.83,12.6,13.0,12.6,0.03102,-1.08
2025-08-19,12.83,13.0,13.0,12.65,0.01262,0.0
2025-08-20,15.39,12.99,15.39,12.99,0.8469800000000001,19.95
2025-08-21,13.97,15.19,15.83,13.34,0.46429000000000004,-9.23
2025-08-24,13.81,14.0,14.5,13.55,0.12051,-1.15
2025-08-25,14.03,13.8,14.34,13.6,0.0852,1.59
2025-08-26,13.3,13.86,14.2,13.16,0.11702,-5.2
2025-08-27,13.15,13.4,13.75,13.05,0.0798,-1.13
2025-08-28,13.16,13.49,13.5,13.0,0.06146,0.08
2025-08-31,12.94,13.04,13.59,12.84,0.12443000000000001,-1.67
2025-09-01,12.84,12.88,13.1,12.7,0.0638,-0.77
2025-09-02,13.43,12.77,14.4,12.77,0.30284,4.6
2025-09-03,13.96,13.2,14.8,13.2,0.49354000000000003,3.95
2025-09-07,13.52,14.1,14.14,13.15,0.16178,-3.15
2025-09-08,13.36,13.52,13.77,13.2,0.056600000000000004,-1.18
2025-09-09,13.48,13.25,13.77,13.0,0.055670000000000004,0.9
2025-09-10,13.33,13.48,13.65,13.13,0.06431,-1.11
2025-09-11,13.18,13.23,13.5,13.05,0.12714,-1.13
2025-09-14,13.14,13.11,13.25,13.01,0.04554,-0.3
2025-09-15,13.05,13.14,13.49,12.89,0.07664,-0.68
2025-09-16,12.91,13.3,13.3,12.72,0.02411,-1.07
2025-09-17,12.82,13.0,13.25,12.77,0.0296,-0.7
2025-09-18,12.79,12.99,13.12,12.72,0.04517,-0.23
2025-09-21,12.75,12.8,12.8,12.61,0.03173,-0.31
2025-09-22,12.75,12.62,12.8,12.22,0.018420000000000002,0.0
2025-09-23,12.75,12.66,12.89,12.47,0.01438,0.0
2025-09-24,12.79,12.44,13.02,12.43,0.027559999999999998,0.31
2025-09-25,12.65,12.99,12.99,12.43,0.031030000000000002,-1.09
2025-09-28,14.29,12.43,14.8,12.4,0.28164,12.96
2025-09-29,13.16,14.0,14.0,13.0,0.14496,-7.91
2025-09-30,12.96,13.1,13.45,12.76,0.0471,-1.52
2025-10-01,13.39,13.19,13.79,12.78,0.06506999999999999,3.32
2025-10-02,13.08,13.03,13.5,13.0,0.04511,-2.32
2025-10-05,12.93,12.91,13.44,12.83,0.04244,-1.15
2025-10-06,12.83,13.13,13.13,12.78,0.04225,-0.77
2025-10-07,12.94,12.99,13.19,12.82,0.049490000000000006,0.86
2025-10-08,12.94,12.85,12.99,12.78,0.01097,0.0
2025-10-12,12.94,13.0,13.0,12.71,0.01408,0.0
2025-10-13,12.94,12.72,12.89,12.64,0.01461,0.0
2025-10-14,12.94,12.73,12.92,12.73,0.005019999999999999,0.0
2025-10-15,12.94,12.72,12.88,12.7,0.01336,0.0
2025-10-16,12.94,12.88,12.89,12.71,0.00817,0.0
2025-10-19,12.84,12.71,13.0,12.68,0.025480000000000003,-0.77
2025-10-20,12.97,12.92,13.17,12.85,0.02616,1.01
2025-10-21,12.97,12.82,13.14,12.78,0.01079,0.0
2025-10-22,12.74,13.0,13.0,12.7,0.032850000000000004,-1.77
2025-10-23,12.74,12.72,12.9,12.69,0.01794,0.0
2025-10-26,12.74,12.76,12.96,12.71,0.009210000000000001,0.0
2025-10-27,12.74,12.71,12.84,12.55,0.014,0.0
2025-10-28,12.65,12.76,12.9,12.5,0.02478,-0.71
2025-10-29,12.65,12.55,12.75,12.51,0.00364,0.0
2025-10-30,12.65,12.74,12.75,12.5,0.01253,0.0
2025-11-02,12.65,12.6,12.65,12.3,0.023920000000000004,0.0
2025-11-03,12.65,12.41,12.62,12.4,0.008199999999999999,0.0
2025-11-04,12.65,12.59,12.6,12.41,0.0019399999999999999,0.0
2025-11-05,12.65,12.4,12.58,12.4,0.01361,0.0
2025-11-06,12.65,12.4,12.55,12.25,0.01136,0.0
2025-11-09,12.65,12.5,12.69,12.23,0.009880000000000002,0.0
2025-11-10,12.65,12.2,12.56,12.17,0.00268,0.0
2025-11-11,12.38,12.25,13.05,12.2,0.18464,-2.13
2025-11-12,12.38,12.49,12.49,12.22,0.01024,0.0
2025-11-13,12.71,12.26,13.09,12.26,0.18813,2.67
2025-11-16,12.78,12.97,12.97,12.6,0.024350000000000004,0.55
2025-11-17,12.78,12.61,12.75,12.61,0.0011200000000000001,0.0
2025-11-18,12.58,12.62,12.73,12.42,0.025050000000000003,-1.56
2025-11-19,12.58,12.55,12.69,12.35,0.0222,0.0
2025-11-20,12.58,12.66,12.66,12.36,0.006240000000000001,0.0
2025-11-23,12.58,12.55,12.6,12.22,0.01351,0.0
2025-11-24,12.58,12.3,12.59,12.21,0.01345,0.0
2025-11-25,12.58,12.2,12.32,12.08,0.014150000000000001,0.0
2025-11-26,12.58,12.08,12.3,12.07,0.00202,0.0
2025-11-27,12.58,12.1,12.27,12.07,0.01661,0.0
2025-11-30,12.58,12.29,12.37,12.07,0.00811,0.0
2025-12-01,12.58,12.38,12.38,12.07,0.00282,0.0
2025-12-02,12.58,12.37,12.37,12.07,0.0095,0.0
2025-12-03,12.58,12.46,12.46,12.07,0.007330000000000001,0.0
2025-12-04,12.45,12.28,12.74,12.03,0.06678,-1.03
2025-12-07,12.31,12.65,12.65,12.02,0.02467,-1.12
2025-12-08,11.6,12.14,12.5,10.31,0.03481,-5.77
2025-12-09,11.6,11.98,12.19,11.81,0.0043300000000000005,0.0
2025-12-10,12.77,12.1,13.68,11.8,0.18367,10.09
2025-12-11,12.38,12.99,12.99,12.31,0.13016,-3.05
2025-12-14,12.38,12.45,12.77,12.32,0.02168,0.0
2025-12-15,12.3,12.34,12.4,12.07,0.03270000000000001,-0.65
2025-12-16,12.3,12.07,12.34,12.07,0.00218,0.0
2025-12-17,12.3,12.1,12.38,12.1,0.00518,0.0
2025-12-18,12.3,12.06,12.31,12.06,0.02479,0.0
2025-12-21,12.3,12.3,12.32,12.1,0.0022500000000000003,0.0
2025-12-22,12.3,12.1,12.49,12.1,0.00525,0.0
2025-12-23,12.3,12.13,12.4,12.13,0.00492,0.0
2025-12-24,12.3,12.2,12.38,12.06,0.01599,0.0
2025-12-25,12.3,12.34,12.38,12.05,0.01259,0.0
2025-12-28,12.3,12.32,12.32,12.18,0.0009000000000000001,0.0
2025-12-29,12.3,12.18,12.38,12.12,0.008220000000000002,0.0
2025-12-30,12.48,12.3,12.7,12.15,0.042280000000000005,1.46
2025-12-31,13.01,12.48,13.35,12.2,0.14639,4.25
2026-01-04,12.74,12.54,13.28,12.54,0.10992,-2.08
2026-01-05,12.55,12.87,13.39,12.36,0.16078,-1.49
2026-01-06,12.55,12.87,12.87,12.5,0.009000000000000001,0.0
2026-01-08,12.55,12.85,12.85,12.5,0.02341,0.0
2026-01-11,12.55,12.74,12.74,12.22,0.02199,0.0
2026-01-12,12.8,12.4,13.0,12.38,0.03623,1.99
2026-01-13,12.57,12.6,12.68,12.38,0.02663,-1.8
2026-01-14,12.57,12.38,12.8,12.1,0.00553,0.0
2026-01-15,12.57,12.1,12.54,12.1,0.00838,0.0
2026-01-18,12.57,12.1,12.53,12.1,0.00316,0.0
2026-01-19,12.57,12.11,12.55,12.11,0.00093,0.0
2026-01-20,12.57,12.11,12.5,12.11,0.01341,0.0
2026-01-21,12.57,12.16,12.5,12.16,0.00186,0.0
2026-01-22,12.57,12.5,12.5,12.0,0.01676,0.0
2026-01-25,12.57,11.92,12.49,11.92,0.0111,0.0
2026-01-26,12.57,12.45,12.45,11.96,0.01082,0.0
2026-01-27,12.57,12.07,12.48,12.03,0.01142,0.0
2026-01-28,12.57,12.2,12.32,11.92,0.00953,0.0
2026-02-01,12.57,12.25,12.25,11.4,0.00863,0.0
2026-02-02,12.57,12.25,12.25,11.9,0.0159,0.0
2026-02-03,12.57,11.99,12.0,11.62,0.020329999999999997,0.0
2026-02-04,12.57,12.36,12.36,11.72,0.00615,0.0
2026-02-05,12.57,11.91,12.25,11.83,0.01028,0.0
2026-02-08,12.57,12.25,12.44,12.07,0.01192,0.0
2026-02-09,12.57,12.12,12.4,12.12,0.01017,0.0
2026-02-10,12.57,12.15,12.5,12.12,0.00994,0.0
2026-02-11,12.57,12.02,12.5,12.02,0.01299,0.0
2026-02-12,12.57,12.07,12.48,12.06,0.01663,0.0
2026-02-15,12.75,11.0,13.49,11.0,0.07821,1.43
2026-02-16,12.75,12.31,12.75,12.3,0.007110000000000001,0.0
2026-02-17,12.75,12.35,12.9,12.35,0.00974,0.0
2026-02-18,12.75,12.75,12.86,12.42,0.004070000000000001,0.0
2026-02-19,12.75,12.5,12.7,12.31,0.00329,0.0
2026-02-22,12.75,12.31,12.79,12.15,0.01694,0.0
2026-02-23,12.75,12.15,12.6,12.15,0.0006,0.0
2026-02-24,12.75,12.73,12.73,12.12,0.0069299999999999995,0.0
2026-02-25,12.75,12.5,12.58,12.02,0.015380000000000001,0.0
2026-02-26,12.75,12.02,12.75,11.9,0.00559,0.0
2026-03-01,11.44,11.73,12.1,10.5,0.03021,-10.27
2026-03-02,11.44,11.1,12.23,11.1,0.00163,0.0
2026-03-03,11.44,11.4,12.0,11.4,0.00382,0.0
2026-03-04,11.44,11.96,11.96,11.4,0.00071,0.0
2026-03-05,11.44,11.87,11.87,11.45,0.0015600000000000002,0.0
2026-03-08,11.44,11.52,12.0,11.52,0.0038799999999999998,0.0
2026-03-09,13.71,11.98,13.72,11.98,0.19757,19.84
2026-03-10,13.04,14.04,14.45,11.92,0.1477,-4.89
2026-03-11,13.04,13.47,13.47,12.74,0.02147,0.0
2026-03-12,12.58,13.0,13.46,12.31,0.047939999999999997,-3.53
2026-03-15,12.58,12.41,12.95,12.27,0.02248,0.0
2026-03-16,12.58,12.31,12.59,12.31,0.00452,0.0
2026-03-17,12.58,12.4,12.69,12.31,0.00084,0.0
2026-03-18,12.58,12.39,12.59,12.39,0.00329,0.0
2026-03-24,12.58,12.39,12.88,12.25,0.01059,0.0
2026-03-25,12.58,12.23,12.58,12.23,0.0046,0.0
2026-03-26,12.2,12.32,12.85,12.0,0.07102,-3.02
2026-03-29,12.2,12.1,12.48,11.82,0.005690000000000001,0.0
2026-03-30,12.2,11.83,12.47,11.83,0.0034300000000000003,0.0
2026-03-31,12.2,12.3,12.3,11.65,0.00719,0.0
2026-04-01,11.77,11.91,12.3,11.15,0.03543,-3.52
2026-04-02,11.77,12.17,12.19,11.7,0.00757,0.0
2026-04-05,11.77,12.25,12.25,11.61,0.01264,0.0
2026-04-06,12.29,11.75,12.59,11.72,0.06883,4.42
2026-04-07,12.29,12.34,12.39,11.96,0.014310000000000002,0.0
2026-04-08,12.29,11.97,12.24,11.97,0.01632,0.0
2026-04-09,12.1,12.15,12.19,11.97,0.02606,-1.55
2026-04-12,12.1,12.29,12.1,12.1,0.02606,0.0
2026-04-14,12.5,12.0,14.0,12.0,0.27423000000000003,3.31
2026-04-15,12.89,12.68,13.98,12.23,0.25948000000000004,3.12
2026-04-16,12.94,13.0,13.15,12.81,0.04266,0.39
2026-04-19,12.8,12.78,13.0,12.66,0.048350000000000004,-1.08
2026-04-20,12.8,12.66,12.8,12.51,0.01899,0.0
2026-04-21,12.8,12.68,12.89,12.64,0.0119,0.0
2026-04-22,12.8,12.79,12.94,12.53,0.01301,0.0
2026-04-23,12.51,12.58,12.76,12.5,0.03573,-2.27
2026-04-26,12.87,12.53,13.25,12.52,0.07231,2.88
2026-04-27,12.76,12.65,13.0,12.63,0.02671,-0.85
2026-04-28,12.76,12.8,12.8,12.62,0.01785,0.0
2026-04-29,12.81,12.78,13.12,12.66,0.06391,0.39
2026-04-30,13.5,12.94,13.97,12.67,0.07012,5.39
